"","Taxon","Family","Order","Importer","Exporter","Year","mass","Clean_code","IUCNName"
"1079","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2013,0,"NE","Aquilaria filaria"
"1080","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2014,0,"NE","Aquilaria filaria"
"1081","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2015,0,"NE","Aquilaria filaria"
"1082","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2016,0,"NE","Aquilaria filaria"
"1083","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2017,0,"NE","Aquilaria filaria"
"1084","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2018,0,"VU","Aquilaria filaria"
"1085","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2019,0,"VU","Aquilaria filaria"
"1086","Aquilaria filaria","Thymelaeaceae","Myrtales","SA","TH",2020,0,"VU","Aquilaria filaria"
"1087","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2005,28495,"NE","Aquilaria filaria"
"1088","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2006,37700,"NE","Aquilaria filaria"
"1089","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2007,35495,"NE","Aquilaria filaria"
"1090","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2008,41112,"NE","Aquilaria filaria"
"1091","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2009,16531,"NE","Aquilaria filaria"
"1092","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2010,13626,"NE","Aquilaria filaria"
"1093","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2011,58560,"NE","Aquilaria filaria"
"1094","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2012,53585,"NE","Aquilaria filaria"
"1095","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2013,91619,"NE","Aquilaria filaria"
"1096","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2014,75530,"NE","Aquilaria filaria"
"1097","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2015,28285,"NE","Aquilaria filaria"
"1098","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2016,63635,"NE","Aquilaria filaria"
"1099","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2017,15087,"NE","Aquilaria filaria"
"1100","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2018,88056,"VU","Aquilaria filaria"
"1101","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2019,63028,"VU","Aquilaria filaria"
"1102","Aquilaria filaria","Thymelaeaceae","Myrtales","SG","ID",2020,27635,"VU","Aquilaria filaria"
"1103","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2005,0,"NE","Aquilaria filaria"
"1104","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2006,0,"NE","Aquilaria filaria"
"1105","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2007,0,"NE","Aquilaria filaria"
"1106","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2008,0,"NE","Aquilaria filaria"
"1107","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2009,0,"NE","Aquilaria filaria"
"1108","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2010,0,"NE","Aquilaria filaria"
"1109","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2011,0,"NE","Aquilaria filaria"
"1110","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2012,7000,"NE","Aquilaria filaria"
"1111","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2013,5466,"NE","Aquilaria filaria"
"1112","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2014,1933,"NE","Aquilaria filaria"
"1113","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2015,19200,"NE","Aquilaria filaria"
"1114","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2016,0,"NE","Aquilaria filaria"
"1115","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2017,0,"NE","Aquilaria filaria"
"1116","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2018,0,"VU","Aquilaria filaria"
"1117","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2019,2780,"VU","Aquilaria filaria"
"1118","Aquilaria filaria","Thymelaeaceae","Myrtales","VN","ID",2020,6217,"VU","Aquilaria filaria"
"1119","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2000,0,"VU","Aquilaria malaccensis"
"1120","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2001,0,"VU","Aquilaria malaccensis"
"1121","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2002,0,"VU","Aquilaria malaccensis"
"1122","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2003,0,"VU","Aquilaria malaccensis"
"1123","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2004,0,"VU","Aquilaria malaccensis"
"1124","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2005,0,"VU","Aquilaria malaccensis"
"1125","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2006,0,"VU","Aquilaria malaccensis"
"1126","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2007,0,"VU","Aquilaria malaccensis"
"1127","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2008,4.98,"VU","Aquilaria malaccensis"
"1128","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2009,0,"VU","Aquilaria malaccensis"
"1129","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2010,0,"VU","Aquilaria malaccensis"
"1130","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2011,0,"VU","Aquilaria malaccensis"
"1131","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2012,0,"VU","Aquilaria malaccensis"
"1132","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2013,0,"VU","Aquilaria malaccensis"
"1133","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2014,0,"VU","Aquilaria malaccensis"
"1134","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2015,0,"VU","Aquilaria malaccensis"
"1135","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2016,0,"VU","Aquilaria malaccensis"
"1136","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2017,0,"VU","Aquilaria malaccensis"
"1137","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2018,0,"CR","Aquilaria malaccensis"
"1138","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2019,0,"CR","Aquilaria malaccensis"
"1139","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","BD",2020,0,"CR","Aquilaria malaccensis"
"1140","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2000,0,"VU","Aquilaria malaccensis"
"1141","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2001,0,"VU","Aquilaria malaccensis"
"1142","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2002,0,"VU","Aquilaria malaccensis"
"1143","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2003,0,"VU","Aquilaria malaccensis"
"1144","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2004,0,"VU","Aquilaria malaccensis"
"1145","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2005,0,"VU","Aquilaria malaccensis"
"1146","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2006,0,"VU","Aquilaria malaccensis"
"1147","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2007,0,"VU","Aquilaria malaccensis"
"1148","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2008,1200,"VU","Aquilaria malaccensis"
"1149","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2009,5650,"VU","Aquilaria malaccensis"
"1150","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2010,0,"VU","Aquilaria malaccensis"
"1151","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2011,0,"VU","Aquilaria malaccensis"
"1152","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2012,0,"VU","Aquilaria malaccensis"
"1153","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2013,0,"VU","Aquilaria malaccensis"
"1154","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2014,0,"VU","Aquilaria malaccensis"
"1155","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2015,0,"VU","Aquilaria malaccensis"
"1156","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2016,0,"VU","Aquilaria malaccensis"
"1157","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2017,0,"VU","Aquilaria malaccensis"
"1158","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2018,2000,"CR","Aquilaria malaccensis"
"1159","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2019,0,"CR","Aquilaria malaccensis"
"1160","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","ID",2020,0,"CR","Aquilaria malaccensis"
"1161","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2000,0,"VU","Aquilaria malaccensis"
"1162","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2001,0,"VU","Aquilaria malaccensis"
"1163","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2002,0,"VU","Aquilaria malaccensis"
"1164","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2003,0,"VU","Aquilaria malaccensis"
"1165","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2004,0,"VU","Aquilaria malaccensis"
"1166","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2005,0,"VU","Aquilaria malaccensis"
"1167","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2006,0,"VU","Aquilaria malaccensis"
"1168","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2007,0,"VU","Aquilaria malaccensis"
"1169","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2008,0,"VU","Aquilaria malaccensis"
"1170","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2009,0,"VU","Aquilaria malaccensis"
"1171","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2010,0,"VU","Aquilaria malaccensis"
"1172","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2011,12.2,"VU","Aquilaria malaccensis"
"1173","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2012,0,"VU","Aquilaria malaccensis"
"1174","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2013,0,"VU","Aquilaria malaccensis"
"1175","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2014,0,"VU","Aquilaria malaccensis"
"1176","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2015,0,"VU","Aquilaria malaccensis"
"1177","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2016,0,"VU","Aquilaria malaccensis"
"1178","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2017,0,"VU","Aquilaria malaccensis"
"1179","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2018,0,"CR","Aquilaria malaccensis"
"1180","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2019,0,"CR","Aquilaria malaccensis"
"1181","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SA",2020,0,"CR","Aquilaria malaccensis"
"1182","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2000,0,"VU","Aquilaria malaccensis"
"1183","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2001,0,"VU","Aquilaria malaccensis"
"1184","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2002,0,"VU","Aquilaria malaccensis"
"1185","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2003,0,"VU","Aquilaria malaccensis"
"1186","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2004,0,"VU","Aquilaria malaccensis"
"1187","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2005,0,"VU","Aquilaria malaccensis"
"1188","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2006,0,"VU","Aquilaria malaccensis"
"1189","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2007,3.6,"VU","Aquilaria malaccensis"
"1190","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2008,15000,"VU","Aquilaria malaccensis"
"1191","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2009,1688,"VU","Aquilaria malaccensis"
"1192","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2010,2373,"VU","Aquilaria malaccensis"
"1193","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2011,0,"VU","Aquilaria malaccensis"
"1194","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2012,0,"VU","Aquilaria malaccensis"
"1195","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2013,0,"VU","Aquilaria malaccensis"
"1196","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2014,0,"VU","Aquilaria malaccensis"
"1197","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2015,0,"VU","Aquilaria malaccensis"
"1198","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2016,0,"VU","Aquilaria malaccensis"
"1199","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2017,0,"VU","Aquilaria malaccensis"
"1200","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2018,0,"CR","Aquilaria malaccensis"
"1201","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2019,0,"CR","Aquilaria malaccensis"
"1202","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","SG",2020,0,"CR","Aquilaria malaccensis"
"1203","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2000,0,"VU","Aquilaria malaccensis"
"1204","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2001,0,"VU","Aquilaria malaccensis"
"1205","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2002,0,"VU","Aquilaria malaccensis"
"1206","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2003,0,"VU","Aquilaria malaccensis"
"1207","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2004,0,"VU","Aquilaria malaccensis"
"1208","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2005,0,"VU","Aquilaria malaccensis"
"1209","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2006,0,"VU","Aquilaria malaccensis"
"1210","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2007,0,"VU","Aquilaria malaccensis"
"1211","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2008,0,"VU","Aquilaria malaccensis"
"1212","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2009,115,"VU","Aquilaria malaccensis"
"1213","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2010,58.3,"VU","Aquilaria malaccensis"
"1214","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2011,53.4,"VU","Aquilaria malaccensis"
"1215","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2012,12,"VU","Aquilaria malaccensis"
"1216","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2013,0,"VU","Aquilaria malaccensis"
"1217","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2014,0,"VU","Aquilaria malaccensis"
"1218","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2015,0,"VU","Aquilaria malaccensis"
"1219","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2016,0,"VU","Aquilaria malaccensis"
"1220","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2017,0,"VU","Aquilaria malaccensis"
"1221","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2018,0,"CR","Aquilaria malaccensis"
"1222","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2019,0,"CR","Aquilaria malaccensis"
"1223","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","TH",2020,0,"CR","Aquilaria malaccensis"
"1224","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2000,0,"VU","Aquilaria malaccensis"
"1225","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2001,0,"VU","Aquilaria malaccensis"
"1226","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2002,0,"VU","Aquilaria malaccensis"
"1227","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2003,0,"VU","Aquilaria malaccensis"
"1228","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2004,0,"VU","Aquilaria malaccensis"
"1229","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2005,0,"VU","Aquilaria malaccensis"
"1230","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2006,0,"VU","Aquilaria malaccensis"
"1231","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2007,0,"VU","Aquilaria malaccensis"
"1232","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2008,0,"VU","Aquilaria malaccensis"
"1233","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2009,10,"VU","Aquilaria malaccensis"
"1234","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2010,0,"VU","Aquilaria malaccensis"
"1235","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2011,0,"VU","Aquilaria malaccensis"
"1236","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2012,0,"VU","Aquilaria malaccensis"
"1237","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2013,0,"VU","Aquilaria malaccensis"
"1238","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2014,0,"VU","Aquilaria malaccensis"
"1239","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2015,0,"VU","Aquilaria malaccensis"
"1240","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2016,0,"VU","Aquilaria malaccensis"
"1241","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2017,0,"VU","Aquilaria malaccensis"
"1242","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2018,0,"CR","Aquilaria malaccensis"
"1243","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2019,0,"CR","Aquilaria malaccensis"
"1244","Aquilaria malaccensis","Thymelaeaceae","Myrtales","AE","XX",2020,0,"CR","Aquilaria malaccensis"
"1245","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2000,0,"VU","Aquilaria malaccensis"
"1246","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2001,0,"VU","Aquilaria malaccensis"
"1247","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2002,0,"VU","Aquilaria malaccensis"
"1248","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2003,0,"VU","Aquilaria malaccensis"
"1249","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2004,0,"VU","Aquilaria malaccensis"
"1250","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2005,0,"VU","Aquilaria malaccensis"
"1251","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2006,5.018,"VU","Aquilaria malaccensis"
"1252","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2007,0,"VU","Aquilaria malaccensis"
"1253","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2008,0,"VU","Aquilaria malaccensis"
"1254","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2009,0,"VU","Aquilaria malaccensis"
"1255","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2010,0,"VU","Aquilaria malaccensis"
"1256","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2011,0,"VU","Aquilaria malaccensis"
"1257","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2012,0,"VU","Aquilaria malaccensis"
"1258","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2013,0,"VU","Aquilaria malaccensis"
"1259","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2014,0,"VU","Aquilaria malaccensis"
"1260","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2015,0,"VU","Aquilaria malaccensis"
"1261","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2016,0,"VU","Aquilaria malaccensis"
"1262","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2017,0,"VU","Aquilaria malaccensis"
"1263","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2018,0,"CR","Aquilaria malaccensis"
"1264","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2019,0,"CR","Aquilaria malaccensis"
"1265","Aquilaria malaccensis","Thymelaeaceae","Myrtales","CA","CN",2020,0,"CR","Aquilaria malaccensis"
"1266","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2000,0,"VU","Aquilaria malaccensis"
"1267","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2001,0,"VU","Aquilaria malaccensis"
"1268","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2002,0,"VU","Aquilaria malaccensis"
"1269","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2003,0,"VU","Aquilaria malaccensis"
"1270","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2004,0,"VU","Aquilaria malaccensis"
"1271","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2005,0,"VU","Aquilaria malaccensis"
"1272","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2006,0,"VU","Aquilaria malaccensis"
"1273","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2007,0,"VU","Aquilaria malaccensis"
"1274","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2008,0,"VU","Aquilaria malaccensis"
"1275","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2009,0,"VU","Aquilaria malaccensis"
"1276","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2010,0,"VU","Aquilaria malaccensis"
"1277","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2011,0,"VU","Aquilaria malaccensis"
"1278","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2012,0,"VU","Aquilaria malaccensis"
"1279","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2013,0,"VU","Aquilaria malaccensis"
"1280","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2014,0,"VU","Aquilaria malaccensis"
"1281","Aquilaria malaccensis","Thymelaeaceae","Myrtales","FR","MY",2015,0,"VU","Aquilaria malaccensis"
