"","Taxon","Family","Order","Importer","Exporter","Year","mass"
"1489","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2013,23000
"1490","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2014,0
"1491","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2015,0
"1492","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2016,73
"1493","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2017,27
"1494","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2018,0
"1495","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2019,0
"1496","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","MY",2020,0
"1497","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2000,0
"1498","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2001,0
"1499","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2002,0
"1500","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2003,0
"1501","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2004,0
"1502","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2005,0
"1503","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2006,0
"1504","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2007,0
"1505","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2008,1
"1506","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2009,1
"1507","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2010,3.73
"1508","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2011,0
"1509","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2012,1.5
"1510","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2013,0
"1511","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2014,0
"1512","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2015,0
"1513","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2016,0
"1514","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2017,0
"1515","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2018,0
"1516","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2019,0
"1517","Aquilaria malaccensis","Thymelaeaceae","Myrtales","SG","TH",2020,0
"1518","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2000,0
"1519","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2001,50
"1520","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2002,0
"1521","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2003,0
"1522","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2004,0
"1523","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2005,0
"1524","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2006,0
"1525","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2007,0
"1526","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2008,0
"1527","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2009,0
"1528","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2010,0
"1529","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2011,0
"1530","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2012,0
"1531","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2013,0
"1532","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2014,0
"1533","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2015,0
"1534","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2016,0
"1535","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2017,0
"1536","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2018,0
"1537","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2019,0
"1538","Aquilaria malaccensis","Thymelaeaceae","Myrtales","US","CN",2020,0
"1539","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2000,0
"1540","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2001,0
"1541","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2002,0
"1542","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2003,0
"1543","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2004,0
"1544","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2005,0
"1545","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2006,0
"1546","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2007,0
"1547","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2008,0
"1548","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2009,0
"1549","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2010,0
"1550","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2011,0
"1551","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2012,0
"1552","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2013,0
"1553","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2014,321
"1554","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2015,0
"1555","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2016,0
"1556","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2017,0
"1557","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2018,0
"1558","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2019,0
"1559","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","ID",2020,866
"1560","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2000,0
"1561","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2001,0
"1562","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2002,0
"1563","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2003,0
"1564","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2004,0
"1565","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2005,0
"1566","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2006,0
"1567","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2007,0
"1568","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2008,0
"1569","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2009,11000
"1570","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2010,35500
"1571","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2011,70500
"1572","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2012,74500
"1573","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2013,9000
"1574","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2014,15900
"1575","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2015,0
"1576","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2016,0
"1577","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2017,0
"1578","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2018,0
"1579","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2019,0
"1580","Aquilaria malaccensis","Thymelaeaceae","Myrtales","VN","MY",2020,0
"1581","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2005,0
"1582","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2006,0
"1583","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2007,0
"1584","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2008,0
"1585","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2009,0
"1586","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2010,0
"1587","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2011,0
"1588","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2012,0
"1589","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2013,5.97
"1590","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2014,0
"1591","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2015,0
"1592","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2016,0
"1593","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2017,0
"1594","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2018,0
"1595","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2019,0
"1596","Aquilaria sinensis","Thymelaeaceae","Myrtales","AU","CN",2020,0
"1597","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2000,0
"1598","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2001,0
"1599","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2002,0
"1600","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2003,0
"1601","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2004,0
"1602","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2005,0
"1603","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2006,0
"1604","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2007,0
"1605","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2008,0
"1606","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2009,0
"1607","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2010,0
"1608","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2011,0
"1609","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2012,0
"1610","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2013,0
"1611","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2014,3.5
"1612","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2015,0
"1613","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2016,0
"1614","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2017,0
"1615","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2018,0
"1616","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2019,0
"1617","Barlia robertiana","Orchidaceae","Orchidales","CH","FR",2020,0
"1618","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2000,0
"1619","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2001,0
"1620","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2002,0
"1621","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2003,2000
"1622","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2004,0
"1623","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2005,0
"1624","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2006,0
"1625","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2007,0
"1626","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2008,0
"1627","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2009,0
"1628","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2010,0
"1629","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2011,0
"1630","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2012,0
"1631","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2013,0
"1632","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2014,0
"1633","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2015,0
"1634","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2016,0
"1635","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2017,0
"1636","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2018,0
"1637","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2019,0
"1638","Bletilla striata","Orchidaceae","Orchidales","KR","VN",2020,0
"1639","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2008,0
"1640","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2009,0
"1641","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2010,0
"1642","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2011,0
"1643","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2012,25
"1644","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2013,0
"1645","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2014,0
"1646","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2015,0
"1647","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2016,0
"1648","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2017,0
"1649","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2018,0
"1650","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2019,0
"1651","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","BR",2020,0
"1652","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2008,0
"1653","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2009,0
"1654","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2010,0
"1655","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2011,0
"1656","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2012,1520
"1657","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2013,1070
"1658","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2014,0
"1659","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2015,545
"1660","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2016,731
"1661","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2017,1656
"1662","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2018,0
"1663","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2019,325
"1664","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AR","PY",2020,90
"1665","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2008,0
"1666","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2009,0
"1667","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2010,0
"1668","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2011,0
"1669","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2012,0
"1670","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2013,100
"1671","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2014,0
"1672","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2015,50
"1673","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2016,100
"1674","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2017,0
"1675","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2018,220
"1676","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2019,0
"1677","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","AU","PY",2020,0
"1678","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2008,0
"1679","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2009,0
"1680","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2010,0
"1681","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2011,0
"1682","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2012,0
"1683","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2013,0
"1684","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2014,0
"1685","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2015,0
"1686","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2016,0
"1687","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2017,5850
"1688","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2018,4170
"1689","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2019,0
"1690","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","BR","PY",2020,0
"1691","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2008,6300
"1692","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2009,190
"1693","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2010,10260
"1694","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2011,3802.09
"1695","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2012,4660
"1696","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2013,7290
"1697","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2014,3531.24
"1698","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2015,5623.36
"1699","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2016,3300
"1700","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2017,5583.14
"1701","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2018,5580
"1702","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2019,4860
"1703","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CH","PY",2020,0
"1704","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2008,0
"1705","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2009,0
"1706","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2010,0
"1707","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2011,150
"1708","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2012,200
"1709","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2013,500
"1710","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2014,100
"1711","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2015,570
"1712","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2016,1720
"1713","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2017,1910
"1714","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2018,1720
"1715","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2019,1390
"1716","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","CN","PY",2020,13590.4
"1717","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2008,0
"1718","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2009,5700
"1719","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2010,15560
"1720","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2011,30590
"1721","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2012,14630
"1722","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2013,16740
"1723","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2014,18240
"1724","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2015,16720
"1725","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2016,16140
"1726","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2017,15580
"1727","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2018,0.6
"1728","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2019,11020.8
"1729","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","DE","PY",2020,9880
"1730","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2008,0
"1731","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2009,0
"1732","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2010,16150
"1733","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2011,44140
"1734","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2012,22380
"1735","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2013,17100
"1736","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2014,34910
"1737","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2015,25250
"1738","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2016,14450
"1739","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2017,29070
"1740","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2018,37141.52
"1741","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2019,9350.12
"1742","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","ES","PY",2020,0
"1743","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2008,0
"1744","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2009,0
"1745","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2010,0
"1746","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2011,30790
"1747","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2012,6651.14
"1748","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2013,10830
"1749","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2014,7600
"1750","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2015,16370
"1751","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2016,18330
"1752","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2017,17760
"1753","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2018,12270.079999998
"1754","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2019,12440
"1755","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","FR","PY",2020,16758
"1756","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","GB","PY",2008,0
"1757","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","GB","PY",2009,0
"1758","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","GB","PY",2010,0
"1759","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","GB","PY",2011,4370
"1760","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","GB","PY",2012,1520
"1761","Bulnesia sarmientoi","Zygophyllaceae","Sapindales","GB","PY",2013,3610
