"","V1","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume","Clean_code","IUCNName","Threat"
"3129",3129,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2008,,0,"VU","Cedrela odorata","threatened"
"3130",3130,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2009,,0,"VU","Cedrela odorata","threatened"
"3131",3131,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2010,124.98,124.98,"VU","Cedrela odorata","threatened"
"3132",3132,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2011,202.827,202.827,"VU","Cedrela odorata","threatened"
"3133",3133,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2012,77.72,77.72,"VU","Cedrela odorata","threatened"
"3134",3134,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2013,33.02,33.02,"VU","Cedrela odorata","threatened"
"3135",3135,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2014,18.87,18.87,"VU","Cedrela odorata","threatened"
"3136",3136,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2015,,0,"VU","Cedrela odorata","threatened"
"3137",3137,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2016,,0,"VU","Cedrela odorata","threatened"
"3138",3138,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2017,,0,"VU","Cedrela odorata","threatened"
"3139",3139,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2018,,0,"VU","Cedrela odorata","threatened"
"3140",3140,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2019,,0,"VU","Cedrela odorata","threatened"
"3141",3141,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","GT",2020,,0,"VU","Cedrela odorata","threatened"
"3142",3142,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2001,,0,"VU","Cedrela odorata","threatened"
"3143",3143,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2002,,0,"VU","Cedrela odorata","threatened"
"3144",3144,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2003,,0,"VU","Cedrela odorata","threatened"
"3145",3145,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2004,,0,"VU","Cedrela odorata","threatened"
"3146",3146,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2005,,0,"VU","Cedrela odorata","threatened"
"3147",3147,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2006,,0,"VU","Cedrela odorata","threatened"
"3148",3148,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2007,,0,"VU","Cedrela odorata","threatened"
"3149",3149,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2008,,0,"VU","Cedrela odorata","threatened"
"3150",3150,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2009,,0,"VU","Cedrela odorata","threatened"
"3151",3151,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2010,,0,"VU","Cedrela odorata","threatened"
"3152",3152,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2011,,0,"VU","Cedrela odorata","threatened"
"3153",3153,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2012,,0,"VU","Cedrela odorata","threatened"
"3154",3154,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2013,58.09,58.09,"VU","Cedrela odorata","threatened"
"3155",3155,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2014,,0,"VU","Cedrela odorata","threatened"
"3156",3156,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2015,,0,"VU","Cedrela odorata","threatened"
"3157",3157,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2016,,0,"VU","Cedrela odorata","threatened"
"3158",3158,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2017,,0,"VU","Cedrela odorata","threatened"
"3159",3159,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2018,,0,"VU","Cedrela odorata","threatened"
"3160",3160,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2019,,0,"VU","Cedrela odorata","threatened"
"3161",3161,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PA",2020,,0,"VU","Cedrela odorata","threatened"
"3162",3162,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2001,,0,"VU","Cedrela odorata","threatened"
"3163",3163,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2002,3079.94,3079.94,"VU","Cedrela odorata","threatened"
"3164",3164,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2003,7206.473,7206.473,"VU","Cedrela odorata","threatened"
"3165",3165,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2004,11243.495,11243.495,"VU","Cedrela odorata","threatened"
"3166",3166,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2005,12180.4025,12180.4025,"VU","Cedrela odorata","threatened"
"3167",3167,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2006,15072.7553,15072.7553,"VU","Cedrela odorata","threatened"
"3168",3168,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2007,21171.0285,21171.0285,"VU","Cedrela odorata","threatened"
"3169",3169,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2008,12342.7782,12342.7782,"VU","Cedrela odorata","threatened"
"3170",3170,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2009,,0,"VU","Cedrela odorata","threatened"
"3171",3171,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2010,3393.2231,3393.2231,"VU","Cedrela odorata","threatened"
"3172",3172,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2011,542.432,542.432,"VU","Cedrela odorata","threatened"
"3173",3173,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2012,,0,"VU","Cedrela odorata","threatened"
"3174",3174,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2013,777.0484,777.0484,"VU","Cedrela odorata","threatened"
"3175",3175,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2014,124.273,124.273,"VU","Cedrela odorata","threatened"
"3176",3176,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2015,57.34,57.34,"VU","Cedrela odorata","threatened"
"3177",3177,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2016,,0,"VU","Cedrela odorata","threatened"
"3178",3178,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2017,310,310,"VU","Cedrela odorata","threatened"
"3179",3179,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2018,83.8,83.8,"VU","Cedrela odorata","threatened"
"3180",3180,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2019,,0,"VU","Cedrela odorata","threatened"
"3181",3181,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","PE",2020,,0,"VU","Cedrela odorata","threatened"
"3182",3182,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2001,,0,"VU","Cedrela odorata","threatened"
"3183",3183,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2002,,0,"VU","Cedrela odorata","threatened"
"3184",3184,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2003,,0,"VU","Cedrela odorata","threatened"
"3185",3185,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2004,,0,"VU","Cedrela odorata","threatened"
"3186",3186,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2005,,0,"VU","Cedrela odorata","threatened"
"3187",3187,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2006,,0,"VU","Cedrela odorata","threatened"
"3188",3188,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2007,,0,"VU","Cedrela odorata","threatened"
"3189",3189,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2008,,0,"VU","Cedrela odorata","threatened"
"3190",3190,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2009,,0,"VU","Cedrela odorata","threatened"
"3191",3191,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2010,,0,"VU","Cedrela odorata","threatened"
"3192",3192,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2011,,0,"VU","Cedrela odorata","threatened"
"3193",3193,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2012,,0,"VU","Cedrela odorata","threatened"
"3194",3194,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2013,,0,"VU","Cedrela odorata","threatened"
"3195",3195,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2014,17.802,17.802,"VU","Cedrela odorata","threatened"
"3196",3196,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2015,,0,"VU","Cedrela odorata","threatened"
"3197",3197,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2016,,0,"VU","Cedrela odorata","threatened"
"3198",3198,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2017,,0,"VU","Cedrela odorata","threatened"
"3199",3199,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2018,,0,"VU","Cedrela odorata","threatened"
"3200",3200,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2019,,0,"VU","Cedrela odorata","threatened"
"3201",3201,"Cedrela odorata","Meliaceae","Sapindales","m3","MX","XX",2020,,0,"VU","Cedrela odorata","threatened"
"3202",3202,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2001,,0,"VU","Cedrela odorata","threatened"
"3203",3203,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2002,30.804,30.804,"VU","Cedrela odorata","threatened"
"3204",3204,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2003,71.266,71.266,"VU","Cedrela odorata","threatened"
"3205",3205,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2004,5.938,5.938,"VU","Cedrela odorata","threatened"
"3206",3206,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2005,56.703,56.703,"VU","Cedrela odorata","threatened"
"3207",3207,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2006,,0,"VU","Cedrela odorata","threatened"
"3208",3208,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2007,,0,"VU","Cedrela odorata","threatened"
"3209",3209,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2008,,0,"VU","Cedrela odorata","threatened"
"3210",3210,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2009,,0,"VU","Cedrela odorata","threatened"
"3211",3211,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2010,,0,"VU","Cedrela odorata","threatened"
"3212",3212,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2011,,0,"VU","Cedrela odorata","threatened"
"3213",3213,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2012,,0,"VU","Cedrela odorata","threatened"
"3214",3214,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2013,,0,"VU","Cedrela odorata","threatened"
"3215",3215,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2014,,0,"VU","Cedrela odorata","threatened"
"3216",3216,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2015,,0,"VU","Cedrela odorata","threatened"
"3217",3217,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2016,,0,"VU","Cedrela odorata","threatened"
"3218",3218,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2017,,0,"VU","Cedrela odorata","threatened"
"3219",3219,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2018,,0,"VU","Cedrela odorata","threatened"
"3220",3220,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2019,,0,"VU","Cedrela odorata","threatened"
"3221",3221,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","BR",2020,,0,"VU","Cedrela odorata","threatened"
"3222",3222,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2001,,0,"VU","Cedrela odorata","threatened"
"3223",3223,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2002,,0,"VU","Cedrela odorata","threatened"
"3224",3224,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2003,,0,"VU","Cedrela odorata","threatened"
"3225",3225,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2004,18.003,18.003,"VU","Cedrela odorata","threatened"
"3226",3226,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2005,,0,"VU","Cedrela odorata","threatened"
"3227",3227,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2006,,0,"VU","Cedrela odorata","threatened"
"3228",3228,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2007,,0,"VU","Cedrela odorata","threatened"
"3229",3229,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2008,,0,"VU","Cedrela odorata","threatened"
"3230",3230,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2009,,0,"VU","Cedrela odorata","threatened"
"3231",3231,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2010,,0,"VU","Cedrela odorata","threatened"
"3232",3232,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2011,,0,"VU","Cedrela odorata","threatened"
"3233",3233,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2012,,0,"VU","Cedrela odorata","threatened"
"3234",3234,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2013,,0,"VU","Cedrela odorata","threatened"
"3235",3235,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2014,,0,"VU","Cedrela odorata","threatened"
"3236",3236,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2015,,0,"VU","Cedrela odorata","threatened"
"3237",3237,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2016,,0,"VU","Cedrela odorata","threatened"
"3238",3238,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2017,,0,"VU","Cedrela odorata","threatened"
"3239",3239,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2018,,0,"VU","Cedrela odorata","threatened"
"3240",3240,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2019,,0,"VU","Cedrela odorata","threatened"
"3241",3241,"Cedrela odorata","Meliaceae","Sapindales","m3","NL","SR",2020,,0,"VU","Cedrela odorata","threatened"
"3242",3242,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2001,,0,"VU","Cedrela odorata","threatened"
"3243",3243,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2002,,0,"VU","Cedrela odorata","threatened"
"3244",3244,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2003,,0,"VU","Cedrela odorata","threatened"
"3245",3245,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2004,,0,"VU","Cedrela odorata","threatened"
"3246",3246,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2005,,0,"VU","Cedrela odorata","threatened"
"3247",3247,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2006,,0,"VU","Cedrela odorata","threatened"
"3248",3248,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2007,,0,"VU","Cedrela odorata","threatened"
"3249",3249,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2008,,0,"VU","Cedrela odorata","threatened"
"3250",3250,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2009,,0,"VU","Cedrela odorata","threatened"
"3251",3251,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2010,,0,"VU","Cedrela odorata","threatened"
"3252",3252,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2011,,0,"VU","Cedrela odorata","threatened"
"3253",3253,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2012,,0,"VU","Cedrela odorata","threatened"
"3254",3254,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2013,,0,"VU","Cedrela odorata","threatened"
"3255",3255,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2014,,0,"VU","Cedrela odorata","threatened"
"3256",3256,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2015,,0,"VU","Cedrela odorata","threatened"
"3257",3257,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2016,,0,"VU","Cedrela odorata","threatened"
"3258",3258,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2017,,0,"VU","Cedrela odorata","threatened"
"3259",3259,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2018,46.48,46.48,"VU","Cedrela odorata","threatened"
"3260",3260,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2019,,0,"VU","Cedrela odorata","threatened"
"3261",3261,"Cedrela odorata","Meliaceae","Sapindales","m3","PE","CI",2020,,0,"VU","Cedrela odorata","threatened"
"3262",3262,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2001,,0,"VU","Cedrela odorata","threatened"
"3263",3263,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2002,,0,"VU","Cedrela odorata","threatened"
"3264",3264,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2003,,0,"VU","Cedrela odorata","threatened"
"3265",3265,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2004,,0,"VU","Cedrela odorata","threatened"
"3266",3266,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2005,,0,"VU","Cedrela odorata","threatened"
"3267",3267,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2006,,0,"VU","Cedrela odorata","threatened"
"3268",3268,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2007,,0,"VU","Cedrela odorata","threatened"
"3269",3269,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2008,,0,"VU","Cedrela odorata","threatened"
"3270",3270,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2009,,0,"VU","Cedrela odorata","threatened"
"3271",3271,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2010,,0,"VU","Cedrela odorata","threatened"
"3272",3272,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2011,,0,"VU","Cedrela odorata","threatened"
"3273",3273,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2012,,0,"VU","Cedrela odorata","threatened"
"3274",3274,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2013,,0,"VU","Cedrela odorata","threatened"
"3275",3275,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2014,,0,"VU","Cedrela odorata","threatened"
"3276",3276,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2015,61.755,61.755,"VU","Cedrela odorata","threatened"
"3277",3277,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2016,55.85,55.85,"VU","Cedrela odorata","threatened"
"3278",3278,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2017,178.052,178.052,"VU","Cedrela odorata","threatened"
"3279",3279,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2018,,0,"VU","Cedrela odorata","threatened"
"3280",3280,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2019,260.192,260.192,"VU","Cedrela odorata","threatened"
"3281",3281,"Cedrela odorata","Meliaceae","Sapindales","m3","PT","BR",2020,,0,"VU","Cedrela odorata","threatened"
"3282",3282,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2001,,0,"VU","Cedrela odorata","threatened"
"3283",3283,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2002,,0,"VU","Cedrela odorata","threatened"
"3284",3284,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2003,,0,"VU","Cedrela odorata","threatened"
"3285",3285,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2004,,0,"VU","Cedrela odorata","threatened"
"3286",3286,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2005,,0,"VU","Cedrela odorata","threatened"
"3287",3287,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2006,,0,"VU","Cedrela odorata","threatened"
"3288",3288,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2007,,0,"VU","Cedrela odorata","threatened"
"3289",3289,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2008,,0,"VU","Cedrela odorata","threatened"
"3290",3290,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2009,,0,"VU","Cedrela odorata","threatened"
"3291",3291,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2010,126,126,"VU","Cedrela odorata","threatened"
"3292",3292,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2011,1365,1365,"VU","Cedrela odorata","threatened"
"3293",3293,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2012,210,210,"VU","Cedrela odorata","threatened"
"3294",3294,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2013,341,341,"VU","Cedrela odorata","threatened"
"3295",3295,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2014,582,582,"VU","Cedrela odorata","threatened"
"3296",3296,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2015,550,550,"VU","Cedrela odorata","threatened"
"3297",3297,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2016,263,263,"VU","Cedrela odorata","threatened"
"3298",3298,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2017,,0,"VU","Cedrela odorata","threatened"
"3299",3299,"Cedrela odorata","Meliaceae","Sapindales","m3","US","BO",2018,,0,"VU","Cedrela odorata","threatened"
